was_delayed,daily_rainfall,did_rain,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time
False,0.3,True,US,12/06/2013,2129,N760US,DCA,19:00
False,0.3,True,US,12/06/2013,2131,N741UW,DCA,20:00
False,0.3,True,US,12/06/2013,2133,N957UW,LGA,06:00
False,0.3,True,US,12/06/2013,2135,N953UW,LGA,06:45
True,0.3,True,US,12/06/2013,2137,N965UW,LGA,07:00
False,0.3,True,US,12/06/2013,2139,N703UW,LGA,08:00
False,0.3,True,US,12/06/2013,2141,N963UW,LGA,09:00
False,0.3,True,US,12/06/2013,2143,N957UW,LGA,10:00
False,0.3,True,US,12/06/2013,2145,N953UW,LGA,11:00
False,0.3,True,US,12/06/2013,2147,N965UW,LGA,12:00
False,0.3,True,US,12/06/2013,2149,N963UW,LGA,13:00
False,0.3,True,US,12/06/2013,2151,N957UW,LGA,14:00
False,0.3,True,US,12/06/2013,2153, ,LGA,15:00
False,0.3,True,US,12/06/2013,2155,N965UW,LGA,16:00
False,0.3,True,US,12/06/2013,2157,N963UW,LGA,17:00
False,0.3,True,US,12/06/2013,2159, ,LGA,18:00
False,0.3,True,US,12/06/2013,2161,N957UW,LGA,19:00
False,0.3,True,US,12/06/2013,2163,N965UW,LGA,20:00
False,0.09,True,US,12/07/2013,0510,N810AW,PHX,10:00
False,0.09,True,US,12/07/2013,0553,N840AW,PHL,07:00
False,0.09,True,US,12/07/2013,0583,N813AW,PHX,13:00
False,0.09,True,US,12/07/2013,0657,N651AW,CLT,09:45
False,0.09,True,US,12/07/2013,0728,N957UW,PHL,17:30
False,0.09,True,US,12/07/2013,0790,N744P ,PHL,05:30
False,0.09,True,US,12/07/2013,0834,N963UW,PHL,15:30
False,0.09,True,US,12/07/2013,0840,N161UW,CLT,06:00
False,0.09,True,US,12/07/2013,1731,N107US,PHL,08:30
False,0.09,True,US,12/07/2013,1740,N556UW,CLT,08:00
False,0.09,True,US,12/07/2013,1796,N952UW,CLT,19:05
False,0.09,True,US,12/07/2013,1799,N193UW,CLT,14:35
False,0.09,True,US,12/07/2013,1888,N745VJ,PHL,09:30
False,0.09,True,US,12/07/2013,1964,N750UW,CLT,16:30
False,0.09,True,US,12/07/2013,2030,N770UW,PHL,11:30
False,0.09,True,US,12/07/2013,2051,N568UW,PHL,06:30
False,0.09,True,US,12/07/2013,2059,N730US,CLT,11:10
False,0.09,True,US,12/07/2013,2095,N566UW,CLT,12:45
False,0.09,True,US,12/07/2013,2103,N953UW,DCA,06:00
False,0.09,True,US,12/07/2013,2107,N957UW,DCA,08:00
False,0.09,True,US,12/07/2013,2111,N948UW,DCA,10:00
False,0.09,True,US,12/07/2013,2115,N965UW,DCA,12:00
False,0.09,True,US,12/07/2013,2119,N958UW,DCA,14:00
False,0.09,True,US,12/07/2013,2143,N963UW,LGA,10:00
False,0.09,True,US,12/07/2013,2149,N957UW,LGA,13:00
False,0.09,True,US,12/07/2013,2153,N948UW,LGA,15:00
False,0.0,False,US,12/08/2013,0481,N837AW,PHL,08:30
False,0.0,False,US,12/08/2013,0538,N805AW,PHX,10:00
False,0.0,False,US,12/08/2013,0583,N839AW,PHX,13:00
False,0.0,False,US,12/08/2013,0657,N640AW,CLT,09:45
False,0.0,False,US,12/08/2013,0671,N663AW,PHX,16:20
True,0.0,False,US,12/08/2013,0722,N965UW,PHL,18:30
False,0.0,False,US,12/08/2013,0725,N562UW,CLT,11:10
False,0.0,False,US,12/08/2013,0728, ,PHL,17:30
False,0.0,False,US,12/08/2013,0854, ,PHL,14:30
False,0.0,False,US,12/08/2013,1703, ,PHL,13:30
False,0.0,False,US,12/08/2013,1721, ,PHL,15:30
False,0.0,False,US,12/08/2013,1745,N538UW,CLT,12:45
False,0.0,False,US,12/08/2013,1761,N944UW,PHL,09:30
False,0.0,False,US,12/08/2013,1788,N181UW,CLT,19:10
True,0.0,False,US,12/08/2013,1799,N151UW,CLT,14:35
False,0.0,False,US,12/08/2013,1831,N565UW,CLT,08:00
False,0.0,False,US,12/08/2013,1943,N155UW,CLT,06:00
False,0.0,False,US,12/08/2013,1997,N121UW,PHL,07:00
True,0.0,False,US,12/08/2013,2080,N766US,CLT,17:05
False,0.0,False,US,12/08/2013,2107,N711UW,DCA,08:00
False,0.0,False,US,12/08/2013,2109,N716UW,DCA,09:00
False,0.0,False,US,12/08/2013,2111,N756US,DCA,10:00
False,0.0,False,US,12/08/2013,2113,N712US,DCA,11:00
False,0.0,False,US,12/08/2013,2115,N950UW,DCA,12:00
False,0.0,False,US,12/08/2013,2117, ,DCA,13:00
False,0.0,False,US,12/08/2013,2119,N769US,DCA,14:00
False,0.0,False,US,12/08/2013,2121, ,DCA,15:00
False,0.0,False,US,12/08/2013,2123, ,DCA,16:00
True,0.0,False,US,12/08/2013,2125,N952UW,DCA,17:00
True,0.0,False,US,12/08/2013,2127,N711UW,DCA,18:00
True,0.0,False,US,12/08/2013,2129,N769US,DCA,19:00
False,0.0,False,US,12/08/2013,2131,N756US,DCA,20:00
False,0.0,False,US,12/08/2013,2145,N958UW,LGA,11:00
False,0.0,False,US,12/08/2013,2147,N965UW,LGA,12:00
False,0.0,False,US,12/08/2013,2151,N949UW,LGA,14:00
False,0.0,False,US,12/08/2013,2155,N959UW,LGA,16:00
False,0.0,False,US,12/08/2013,2159,N949UW,LGA,18:00
True,0.0,False,US,12/08/2013,2163,N959UW,LGA,20:00
False,0.43,True,US,12/09/2013,0538,N829AW,PHX,10:00
False,0.43,True,US,12/09/2013,0553,N821AW,PHL,07:00
True,0.43,True,US,12/09/2013,0583,N832AW,PHX,13:00
True,0.43,True,US,12/09/2013,0657,N677AW,CLT,09:45
False,0.43,True,US,12/09/2013,0722,N955UW,PHL,18:30
False,0.43,True,US,12/09/2013,0728,N967UW,PHL,17:30
False,0.43,True,US,12/09/2013,0738, ,PHL,19:30
False,0.43,True,US,12/09/2013,0749,N198UW,CLT,11:10
True,0.43,True,US,12/09/2013,0854,N767UW,PHL,14:30
True,0.43,True,US,12/09/2013,1703,N965UW,PHL,13:30
True,0.43,True,US,12/09/2013,1721,N722US,PHL,15:30
False,0.43,True,US,12/09/2013,1739,N953UW,PHL,05:30
False,0.43,True,US,12/09/2013,1745,N181UW,CLT,12:45
False,0.43,True,US,12/09/2013,1785,N119US,PHL,07:30
False,0.43,True,US,12/09/2013,1799,N184US,CLT,14:35
True,0.43,True,US,12/09/2013,1819,N954UW,PHL,10:30
True,0.43,True,US,12/09/2013,1862,N191UW,CLT,08:00
True,0.43,True,US,12/09/2013,1878,N767UW,PHL,08:30
False,0.43,True,US,12/09/2013,1886,N944UW,PHL,20:30
False,0.43,True,US,12/09/2013,1887,N958UW,PHL,09:30
False,0.43,True,US,12/09/2013,1896,N963UW,PHL,16:30
False,0.43,True,US,12/09/2013,1904,N713UW,CLT,05:00
True,0.43,True,US,12/09/2013,1938,N748UW,CLT,17:05
False,0.43,True,US,12/09/2013,1965,N162UW,CLT,06:00
False,0.43,True,US,12/09/2013,2030,N704US,PHL,11:30
True,0.43,True,US,12/09/2013,2033,N967UW,PHL,12:30
False,0.43,True,US,12/09/2013,2051,N193UW,PHL,06:30
False,0.43,True,US,12/09/2013,2103, ,DCA,06:00
True,0.43,True,US,12/09/2013,2105,N760US,DCA,07:00
False,0.43,True,US,12/09/2013,2107,N712US,DCA,08:00
False,0.43,True,US,12/09/2013,2109,N756US,DCA,09:00
False,0.43,True,US,12/09/2013,2111,N701UW,DCA,10:00
True,0.43,True,US,12/09/2013,2113,N710UW,DCA,11:00
True,0.43,True,US,12/09/2013,2115,N750UW,DCA,12:00
False,0.43,True,US,12/09/2013,2117,N712US,DCA,13:00
False,0.43,True,US,12/09/2013,2119,N756US,DCA,14:00
False,0.43,True,US,12/09/2013,2121,N701UW,DCA,15:00
False,0.43,True,US,12/09/2013,2123,N710UW,DCA,16:00
False,0.43,True,US,12/09/2013,2125,N750UW,DCA,17:00
False,0.43,True,US,12/09/2013,2127,N712US,DCA,18:00
True,0.43,True,US,12/09/2013,2129,N756US,DCA,19:00
False,0.43,True,US,12/09/2013,2131, ,DCA,20:00
False,0.43,True,US,12/09/2013,2133, ,LGA,06:00
False,0.43,True,US,12/09/2013,2135,N952UW,LGA,06:45
True,0.43,True,US,12/09/2013,2137,N949UW,LGA,07:00
False,0.43,True,US,12/09/2013,2139,N711UW,LGA,08:00
True,0.43,True,US,12/09/2013,2141,N959UW,LGA,09:00
False,0.43,True,US,12/09/2013,2143, ,LGA,10:00
False,0.43,True,US,12/09/2013,2145,N952UW,LGA,11:00
False,0.43,True,US,12/09/2013,2147, ,LGA,12:00
True,0.43,True,US,12/09/2013,2149,N959UW,LGA,13:00
False,0.43,True,US,12/09/2013,2151,N948UW,LGA,14:00
False,0.43,True,US,12/09/2013,2153,N952UW,LGA,15:00
False,0.43,True,US,12/09/2013,2155,N949UW,LGA,16:00
False,0.43,True,US,12/09/2013,2157,N959UW,LGA,17:00
True,0.43,True,US,12/09/2013,2159,N948UW,LGA,18:00
True,0.43,True,US,12/09/2013,2161,N952UW,LGA,19:00
False,0.43,True,US,12/09/2013,2163,N949UW,LGA,20:00
False,0.07,True,US,12/10/2013,0538,N803AW,PHX,10:00
False,0.07,True,US,12/10/2013,0553,N827AW,PHL,07:00
False,0.07,True,US,12/10/2013,0583,N828AW,PHX,13:00
False,0.07,True,US,12/10/2013,0657,N661AW,CLT,09:45
False,0.07,True,US,12/10/2013,0722,N947UW,PHL,18:30
False,0.07,True,US,12/10/2013,0728,N958UW,PHL,17:30
True,0.07,True,US,12/10/2013,0738,N961UW,PHL,19:30
False,0.07,True,US,12/10/2013,0749,N569UW,CLT,11:10
False,0.07,True,US,12/10/2013,0854, ,PHL,14:30
False,0.07,True,US,12/10/2013,1703, ,PHL,13:30
False,0.07,True,US,12/10/2013,1721,N959UW,PHL,15:30
False,0.07,True,US,12/10/2013,1739, ,PHL,05:30
False,0.07,True,US,12/10/2013,1745, ,CLT,12:45
False,0.07,True,US,12/10/2013,1785,N122US,PHL,07:30
True,0.07,True,US,12/10/2013,1799,N152UW,CLT,14:35
False,0.07,True,US,12/10/2013,1819, ,PHL,10:30
True,0.07,True,US,12/10/2013,1862,N558UW,CLT,08:00
False,0.07,True,US,12/10/2013,1878,N946UW,PHL,08:30
True,0.07,True,US,12/10/2013,1887,N951UW,PHL,09:30
True,0.07,True,US,12/10/2013,1896,N951UW,PHL,16:30
False,0.07,True,US,12/10/2013,1904,N714US,CLT,05:00
True,0.07,True,US,12/10/2013,1938,N708UW,CLT,17:05
False,0.07,True,US,12/10/2013,1965,N157UW,CLT,06:00
True,0.07,True,US,12/10/2013,2030,N747UW,PHL,11:30
False,0.07,True,US,12/10/2013,2033, ,PHL,12:30
False,0.07,True,US,12/10/2013,2051,N174US,PHL,06:30
False,0.07,True,US,12/10/2013,2103,N763US,DCA,06:00
False,0.07,True,US,12/10/2013,2105,N745VJ,DCA,07:00
False,0.07,True,US,12/10/2013,2107, ,DCA,08:00
False,0.07,True,US,12/10/2013,2109, ,DCA,09:00
False,0.07,True,US,12/10/2013,2111, ,DCA,10:00
False,0.07,True,US,12/10/2013,2113, ,DCA,11:00
True,0.07,True,US,12/10/2013,2115,N748UW,DCA,12:00
False,0.07,True,US,12/10/2013,2117,N710UW,DCA,13:00
False,0.07,True,US,12/10/2013,2119,N701UW,DCA,14:00
False,0.07,True,US,12/10/2013,2121,N752US,DCA,15:00
True,0.07,True,US,12/10/2013,2123,N763US,DCA,16:00
False,0.07,True,US,12/10/2013,2125,N737US,DCA,17:00
False,0.07,True,US,12/10/2013,2127,N710UW,DCA,18:00
False,0.07,True,US,12/10/2013,2129,N701UW,DCA,19:00
True,0.07,True,US,12/10/2013,2131,N752US,DCA,20:00
False,0.07,True,US,12/10/2013,2133,N959UW,LGA,06:00
False,0.07,True,US,12/10/2013,2135, ,LGA,06:45
False,0.07,True,US,12/10/2013,2137,N948UW,LGA,07:00
False,0.07,True,US,12/10/2013,2139,N767UW,LGA,08:00
False,0.07,True,US,12/10/2013,2141, ,LGA,09:00
True,0.07,True,US,12/10/2013,2143,N959UW,LGA,10:00
False,0.07,True,US,12/10/2013,2145, ,LGA,11:00
False,0.07,True,US,12/10/2013,2147,N948UW,LGA,12:00
False,0.07,True,US,12/10/2013,2149,N967UW,LGA,13:00
False,0.07,True,US,12/10/2013,2151,N957UW,LGA,14:00
False,0.07,True,US,12/10/2013,2153,N952UW,LGA,15:00
False,0.07,True,US,12/10/2013,2155,N948UW,LGA,16:00
True,0.07,True,US,12/10/2013,2157,N957UW,LGA,17:00
False,0.07,True,US,12/10/2013,2159,N967UW,LGA,18:00
False,0.07,True,US,12/10/2013,2161,N952UW,LGA,19:00
True,0.07,True,US,12/10/2013,2163,N948UW,LGA,20:00
False,0.0,False,US,12/11/2013,0538,N829AW,PHX,10:00
False,0.0,False,US,12/11/2013,0553,N804AW,PHL,07:00
False,0.0,False,US,12/11/2013,0583,N837AW,PHX,13:00
False,0.0,False,US,12/11/2013,0657,N654AW,CLT,09:45
False,0.0,False,US,12/11/2013,0671,N651AW,PHX,16:20
False,0.0,False,US,12/11/2013,0722,N955UW,PHL,18:30
False,0.0,False,US,12/11/2013,0728,N953UW,PHL,17:30
False,0.0,False,US,12/11/2013,0738,N749US,PHL,19:30
False,0.0,False,US,12/11/2013,0749,N178US,CLT,11:10
False,0.0,False,US,12/11/2013,0854,N750UW,PHL,14:30
False,0.0,False,US,12/11/2013,1703,N955UW,PHL,13:30
False,0.0,False,US,12/11/2013,1721,N958UW,PHL,15:30
False,0.0,False,US,12/11/2013,1739,N952UW,PHL,05:30
False,0.0,False,US,12/11/2013,1745,N153UW,CLT,12:45
False,0.0,False,US,12/11/2013,1785,N103US,PHL,07:30
False,0.0,False,US,12/11/2013,1788,N191UW,CLT,19:10
False,0.0,False,US,12/11/2013,1799,N162UW,CLT,14:35
False,0.0,False,US,12/11/2013,1819,N958UW,PHL,10:30
False,0.0,False,US,12/11/2013,1862,N170US,CLT,08:00
False,0.0,False,US,12/11/2013,1878,N965UW,PHL,08:30
False,0.0,False,US,12/11/2013,1886,N958UW,PHL,20:30
False,0.0,False,US,12/11/2013,1887,N963UW,PHL,09:30
False,0.0,False,US,12/11/2013,1896,N954UW,PHL,16:30
False,0.0,False,US,12/11/2013,1904,N725UW,CLT,05:00
False,0.0,False,US,12/11/2013,1938,N753US,CLT,17:05
False,0.0,False,US,12/11/2013,1943,N559UW,CLT,06:00
False,0.0,False,US,12/11/2013,2030,N745VJ,PHL,11:30
False,0.0,False,US,12/11/2013,2033,N953UW,PHL,12:30
False,0.0,False,US,12/11/2013,2051,N161UW,PHL,06:30
False,0.0,False,US,12/11/2013,2103,N763US,DCA,06:00
False,0.0,False,US,12/11/2013,2105,N737US,DCA,07:00
False,0.0,False,US,12/11/2013,2107,N764US,DCA,08:00
False,0.0,False,US,12/11/2013,2109,N732US,DCA,09:00
False,0.0,False,US,12/11/2013,2111,N753US,DCA,10:00
False,0.0,False,US,12/11/2013,2113,N763US,DCA,11:00
False,0.0,False,US,12/11/2013,2115,N723UW,DCA,12:00
False,0.0,False,US,12/11/2013,2117,N764US,DCA,13:00
False,0.0,False,US,12/11/2013,2119,N732US,DCA,14:00
False,0.0,False,US,12/11/2013,2121, ,DCA,15:00
False,0.0,False,US,12/11/2013,2123,N763US,DCA,16:00
False,0.0,False,US,12/11/2013,2125,N723UW,DCA,17:00
False,0.0,False,US,12/11/2013,2127,N764US,DCA,18:00
False,0.0,False,US,12/11/2013,2129,N732US,DCA,19:00
False,0.0,False,US,12/11/2013,2131,N747UW,DCA,20:00
False,0.0,False,US,12/11/2013,2133,N957UW,LGA,06:00
False,0.0,False,US,12/11/2013,2135,N950UW,LGA,06:45
False,0.0,False,US,12/11/2013,2137,N967UW,LGA,07:00
False,0.0,False,US,12/11/2013,2139,N770UW,LGA,08:00
False,0.0,False,US,12/11/2013,2141,N948UW,LGA,09:00
False,0.0,False,US,12/11/2013,2143,N957UW,LGA,10:00
False,0.0,False,US,12/11/2013,2145,N950UW,LGA,11:00
False,0.0,False,US,12/11/2013,2147,N967UW,LGA,12:00
False,0.0,False,US,12/11/2013,2149,N948UW,LGA,13:00
False,0.0,False,US,12/11/2013,2151,N957UW,LGA,14:00
False,0.0,False,US,12/11/2013,2153,N950UW,LGA,15:00
False,0.0,False,US,12/11/2013,2155,N967UW,LGA,16:00
False,0.0,False,US,12/11/2013,2157,N948UW,LGA,17:00
False,0.0,False,US,12/11/2013,2159,N957UW,LGA,18:00
False,0.0,False,US,12/11/2013,2161,N950UW,LGA,19:00
False,0.0,False,US,12/11/2013,2163,N967UW,LGA,20:00
False,0.0,False,US,12/12/2013,0538,N810AW,PHX,10:00
False,0.0,False,US,12/12/2013,0553,N825AW,PHL,07:00
False,0.0,False,US,12/12/2013,0583,N812AW,PHX,13:00
False,0.0,False,US,12/12/2013,0657,N655AW,CLT,09:45
False,0.0,False,US,12/12/2013,0671,N601AW,PHX,16:20
False,0.0,False,US,12/12/2013,0722,N963UW,PHL,18:30
False,0.0,False,US,12/12/2013,0728,N945UW,PHL,17:30
False,0.0,False,US,12/12/2013,0738,N714US,PHL,19:30
False,0.0,False,US,12/12/2013,0749,N173US,CLT,11:10
False,0.0,False,US,12/12/2013,0854,N769US,PHL,14:30
False,0.0,False,US,12/12/2013,1703,N963UW,PHL,13:30
False,0.0,False,US,12/12/2013,1721,N961UW,PHL,15:30
False,0.0,False,US,12/12/2013,1739,N948UW,PHL,05:30
False,0.0,False,US,12/12/2013,1745,N191UW,CLT,12:45
False,0.0,False,US,12/12/2013,1785,N127UW,PHL,07:30
True,0.0,False,US,12/12/2013,1788,N172US,CLT,19:10
False,0.0,False,US,12/12/2013,1799,N182UW,CLT,14:35
False,0.0,False,US,12/12/2013,1819,N944UW,PHL,10:30
True,0.0,False,US,12/12/2013,1862,N566UW,CLT,08:00
False,0.0,False,US,12/12/2013,1878,N954UW,PHL,08:30
False,0.0,False,US,12/12/2013,1886,N955UW,PHL,20:30
False,0.0,False,US,12/12/2013,1887,N953UW,PHL,09:30
False,0.0,False,US,12/12/2013,1896,N952UW,PHL,16:30
False,0.0,False,US,12/12/2013,1904,N703UW,CLT,05:00
False,0.0,False,US,12/12/2013,1938,N708UW,CLT,17:05
False,0.0,False,US,12/12/2013,1943,N178US,CLT,06:00
False,0.0,False,US,12/12/2013,2030,N740UW,PHL,11:30
False,0.0,False,US,12/12/2013,2033,N945UW,PHL,12:30
False,0.0,False,US,12/12/2013,2051,N569UW,PHL,06:30
False,0.0,False,US,12/12/2013,2103,N740UW,DCA,06:00
False,0.0,False,US,12/12/2013,2105,N710UW,DCA,07:00
False,0.0,False,US,12/12/2013,2107,N763US,DCA,08:00
False,0.0,False,US,12/12/2013,2109,N764US,DCA,09:00
False,0.0,False,US,12/12/2013,2111,N769US,DCA,10:00
False,0.0,False,US,12/12/2013,2113,N713UW,DCA,11:00
False,0.0,False,US,12/12/2013,2115,N767UW,DCA,12:00
False,0.0,False,US,12/12/2013,2117,N763US,DCA,13:00
False,0.0,False,US,12/12/2013,2119,N712US,DCA,14:00
False,0.0,False,US,12/12/2013,2121,N724UW,DCA,15:00
False,0.0,False,US,12/12/2013,2123,N713UW,DCA,16:00
False,0.0,False,US,12/12/2013,2125,N767UW,DCA,17:00
False,0.0,False,US,12/12/2013,2127,N763US,DCA,18:00
False,0.0,False,US,12/12/2013,2129,N717UW,DCA,19:00
False,0.0,False,US,12/12/2013,2131,N724UW,DCA,20:00
False,0.0,False,US,12/12/2013,2133,N957UW,LGA,06:00
False,0.0,False,US,12/12/2013,2135,N961UW,LGA,06:45
False,0.0,False,US,12/12/2013,2137,N950UW,LGA,07:00
False,0.0,False,US,12/12/2013,2139, ,LGA,08:00
False,0.0,False,US,12/12/2013,2141,N967UW,LGA,09:00
False,0.0,False,US,12/12/2013,2143,N957UW,LGA,10:00
False,0.0,False,US,12/12/2013,2145,N961UW,LGA,11:00
False,0.0,False,US,12/12/2013,2147,N950UW,LGA,12:00
False,0.0,False,US,12/12/2013,2149,N967UW,LGA,13:00
False,0.0,False,US,12/12/2013,2151,N957UW,LGA,14:00
False,0.0,False,US,12/12/2013,2153,N959UW,LGA,15:00
False,0.0,False,US,12/12/2013,2155,N950UW,LGA,16:00
False,0.0,False,US,12/12/2013,2157,N967UW,LGA,17:00
False,0.0,False,US,12/12/2013,2159,N957UW,LGA,18:00
False,0.0,False,US,12/12/2013,2161,N959UW,LGA,19:00
False,0.0,False,US,12/12/2013,2163,N950UW,LGA,20:00
False,0.0,False,US,12/13/2013,0538,N801AW,PHX,10:00
True,0.0,False,US,12/13/2013,0553,N821AW,PHL,07:00
False,0.0,False,US,12/13/2013,0583, ,PHX,13:00
False,0.0,False,US,12/13/2013,0657,N637AW,CLT,09:45
False,0.0,False,US,12/13/2013,0671,N642AW,PHX,16:20
False,0.0,False,US,12/13/2013,0722,N958UW,PHL,18:30
False,0.0,False,US,12/13/2013,0728,N956UW,PHL,17:30
False,0.0,False,US,12/13/2013,0738,N714US,PHL,19:30
False,0.0,False,US,12/13/2013,0749,N540UW,CLT,11:10
False,0.0,False,US,12/13/2013,0854,N738US,PHL,14:30
False,0.0,False,US,12/13/2013,1703,N958UW,PHL,13:30
False,0.0,False,US,12/13/2013,1721,N949UW,PHL,15:30
False,0.0,False,US,12/13/2013,1739,N959UW,PHL,05:30
False,0.0,False,US,12/13/2013,1745,N180US,CLT,12:45
False,0.0,False,US,12/13/2013,1785,N119US,PHL,07:30
True,0.0,False,US,12/13/2013,1788,N184US,CLT,19:10
False,0.0,False,US,12/13/2013,1799,N154UW,CLT,14:35
False,0.0,False,US,12/13/2013,1819,N955UW,PHL,10:30
False,0.0,False,US,12/13/2013,1862,N199UW,CLT,08:00
True,0.0,False,US,12/13/2013,1878,N952UW,PHL,08:30
False,0.0,False,US,12/13/2013,1886,N954UW,PHL,20:30
False,0.0,False,US,12/13/2013,1887,N948UW,PHL,09:30
False,0.0,False,US,12/13/2013,1896,N946UW,PHL,16:30
False,0.0,False,US,12/13/2013,1904,N745VJ,CLT,05:00
False,0.0,False,US,12/13/2013,1938,N710UW,CLT,17:05
False,0.0,False,US,12/13/2013,1943,N167US,CLT,06:00
False,0.0,False,US,12/13/2013,2030,N703UW,PHL,11:30
False,0.0,False,US,12/13/2013,2033,N956UW,PHL,12:30
False,0.0,False,US,12/13/2013,2051,N198UW,PHL,06:30
True,0.0,False,US,12/13/2013,2103,N717UW,DCA,06:00
False,0.0,False,US,12/13/2013,2105,N767UW,DCA,07:00
False,0.0,False,US,12/13/2013,2107,N713UW,DCA,08:00
False,0.0,False,US,12/13/2013,2109,N756US,DCA,09:00
False,0.0,False,US,12/13/2013,2111,N747UW,DCA,10:00
False,0.0,False,US,12/13/2013,2113,N763US,DCA,11:00
False,0.0,False,US,12/13/2013,2115,N721UW,DCA,12:00
False,0.0,False,US,12/13/2013,2117,N713UW,DCA,13:00
False,0.0,False,US,12/13/2013,2119, ,DCA,14:00
False,0.0,False,US,12/13/2013,2121,N747UW,DCA,15:00
False,0.0,False,US,12/13/2013,2123,N760US,DCA,16:00
False,0.0,False,US,12/13/2013,2125,N721UW,DCA,17:00
False,0.0,False,US,12/13/2013,2127,N713UW,DCA,18:00
False,0.0,False,US,12/13/2013,2129,N747UW,DCA,19:00
False,0.0,False,US,12/13/2013,2131,N702UW,DCA,20:00
False,0.0,False,US,12/13/2013,2133,N957UW,LGA,06:00
False,0.0,False,US,12/13/2013,2135,N953UW,LGA,06:45
False,0.0,False,US,12/13/2013,2137,N967UW,LGA,07:00
False,0.0,False,US,12/13/2013,2139,N701UW,LGA,08:00
False,0.0,False,US,12/13/2013,2141,N951UW,LGA,09:00
False,0.0,False,US,12/13/2013,2143,N957UW,LGA,10:00
False,0.0,False,US,12/13/2013,2145,N953UW,LGA,11:00
False,0.0,False,US,12/13/2013,2147,N967UW,LGA,12:00
False,0.0,False,US,12/13/2013,2149,N951UW,LGA,13:00
False,0.0,False,US,12/13/2013,2151,N957UW,LGA,14:00
False,0.0,False,US,12/13/2013,2153,N953UW,LGA,15:00
False,0.0,False,US,12/13/2013,2155,N967UW,LGA,16:00
False,0.0,False,US,12/13/2013,2157,N951UW,LGA,17:00
False,0.0,False,US,12/13/2013,2159,N957UW,LGA,18:00
False,0.0,False,US,12/13/2013,2161,N953UW,LGA,19:00
True,0.0,False,US,12/13/2013,2163,N951UW,LGA,20:00
False,0.22,True,US,12/14/2013,0510,N804AW,PHX,10:00
False,0.22,True,US,12/14/2013,0553,N829AW,PHL,07:00
False,0.22,True,US,12/14/2013,0583,N828AW,PHX,13:00
False,0.22,True,US,12/14/2013,0657,N647AW,CLT,09:45
False,0.22,True,US,12/14/2013,0728,N957UW,PHL,17:30
False,0.22,True,US,12/14/2013,0790,N721UW,PHL,05:30
False,0.22,True,US,12/14/2013,0834,N967UW,PHL,15:30
True,0.22,True,US,12/14/2013,0840,N176UW,CLT,06:00
False,0.22,True,US,12/14/2013,1731,N118US,PHL,08:30
False,0.22,True,US,12/14/2013,1740,N554UW,CLT,08:00
True,0.22,True,US,12/14/2013,1796,N951UW,CLT,19:05
False,0.22,True,US,12/14/2013,1799,N558UW,CLT,14:35
False,0.22,True,US,12/14/2013,1888,N741UW,PHL,09:30
False,0.22,True,US,12/14/2013,1964,N748UW,CLT,16:30
False,0.22,True,US,12/14/2013,2030,N738US,PHL,11:30
False,0.22,True,US,12/14/2013,2051,N165US,PHL,06:30
False,0.22,True,US,12/14/2013,2059,N763US,CLT,11:10
False,0.22,True,US,12/14/2013,2095,N167US,CLT,12:45
False,0.22,True,US,12/14/2013,2103,N953UW,DCA,06:00
False,0.22,True,US,12/14/2013,2107,N957UW,DCA,08:00
False,0.22,True,US,12/14/2013,2111,N948UW,DCA,10:00
False,0.22,True,US,12/14/2013,2115,N951UW,DCA,12:00
False,0.22,True,US,12/14/2013,2119,N955UW,DCA,14:00
False,0.22,True,US,12/14/2013,2143,N967UW,LGA,10:00
False,0.22,True,US,12/14/2013,2149,N957UW,LGA,13:00
False,0.22,True,US,12/14/2013,2153,N948UW,LGA,15:00
False,0.64,True,US,12/15/2013,0481,N835AW,PHL,08:30
False,0.64,True,US,12/15/2013,0538,N815AW,PHX,10:00
True,0.64,True,US,12/15/2013,0583,N813AW,PHX,13:00
True,0.64,True,US,12/15/2013,0657,N676AW,CLT,09:45
False,0.64,True,US,12/15/2013,0671,N665AW,PHX,16:20
False,0.64,True,US,12/15/2013,0722,N948UW,PHL,18:30
True,0.64,True,US,12/15/2013,0725,N171US,CLT,11:10
True,0.64,True,US,12/15/2013,0728,N950UW,PHL,17:30
False,0.64,True,US,12/15/2013,0854,N723UW,PHL,14:30
False,0.64,True,US,12/15/2013,1703,N948UW,PHL,13:30
False,0.64,True,US,12/15/2013,1721,N956UW,PHL,15:30
True,0.64,True,US,12/15/2013,1745,N170US,CLT,12:45
False,0.64,True,US,12/15/2013,1761,N955UW,PHL,09:30
False,0.64,True,US,12/15/2013,1788,N547UW,CLT,19:10
False,0.64,True,US,12/15/2013,1799,N194UW,CLT,14:35
False,0.64,True,US,12/15/2013,1831,N567UW,CLT,08:00
True,0.64,True,US,12/15/2013,1943,N188US,CLT,06:00
False,0.64,True,US,12/15/2013,1997,N112US,PHL,07:00
False,0.64,True,US,12/15/2013,2080,N740UW,CLT,17:05
False,0.64,True,US,12/15/2013,2107,N741UW,DCA,08:00
False,0.64,True,US,12/15/2013,2109,N750UW,DCA,09:00
True,0.64,True,US,12/15/2013,2111,N713UW,DCA,10:00
False,0.64,True,US,12/15/2013,2113,N767UW,DCA,11:00
False,0.64,True,US,12/15/2013,2115, ,DCA,12:00
